law_id,node_id,parent_node_id,node_type,level,order_index,label,text,line_start,line_end,row_uid,title_ai_relevant
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,0d03210ffa43f36cb83c0eb1a9f62ec95240614d,a5255fc2d0252052d98eb840a8d59b09e96c62b7,article,5,255,Art. Art. 220,"1 Les créanciers concourent dans chaque classe à droits égaux.
2 Tant que les créanciers d’une classe précédente n’ont pas été complètement désintéressés, ceux des classes suivantes ne reçoivent rien.",1059,1062,257,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,c04b48a41ffa7146a692319bd53411105a9c0f8e,titre,2,256,Titre septième: De la liquidation de la faillite,,1063,1063,258,False
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,a9847c92e9d31dd0ae6134fb0dfd59006871cd88,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,257,Art. Art. 221,"1 Dès que l’office a reçu communication de l’ouverture de la faillite, il procède à l’inventaire des biens du failli et prend les mesures nécessaires pour leur conservation.
2 …",1064,1067,259,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,22eff010611d9db5ea506fc5da7ec922087baf9c,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,258,Art. Art. 222,"1 Le failli est tenu, sous menace des peines prévues par la loi (art. 163, ch. 1, 323, ch. 4, CP
2 Si le failli est décédé ou en fuite, ces obligations incombent, sous menace des peines prévues par la loi (art. 324, ch. 1, CP), à toutes les personnes adultes qui faisaient ménage commun avec lui.
3 À la réquisition du préposé, toutes les personnes ayant une obligation au sens des al. 1 et 2 sont tenues d’ouvrir leurs locaux et leurs meubles. Au besoin, le préposé peut faire appel à la force publique.
4 Les tiers qui détiennent des biens du failli ou contre qui le failli a des créances ont, sous menace des peines prévues par la loi (art. 324, ch. 5, CP), la même obligation de renseigner et de remettre les objets que le failli.
5 Les autorités ont la même obligation de renseigner que le failli.
6 L’office attire expressément l’attention des intéressés sur ces obligations ainsi que sur les conséquences pénales de leur inobservation.",1068,1075,260,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,8f5779ece0cd16ff5887d6c3edc0022409b94533,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,259,Art. Art. 222a,"1 L’office des faillites peut demander aux fournisseurs de services postaux de lui donner accès, pour la durée de la faillite, aux envois postaux adressés au débiteur et de les lui remettre.
2 L’office des faillites peut ouvrir les envois postaux qui lui sont remis, sauf s’il apparaît clairement que leur contenu ne revêt aucune importance pour le traitement de la faillite.
3 Le débiteur a le droit d’assister à l’ouverture des envois postaux.",1076,1080,261,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,1c3b4fc6aaccca149876fe6f762ba15e73407fae,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,260,Art. Art. 223,"1 L’office fait fermer et met sous scellés les magasins, dépôts de marchandises, ateliers, débits, etc., à moins que ces établissements ne puissent être administrés sous contrôle jusqu’à la première assemblée des créanciers.
2 Il prend sous sa garde l’argent comptant, les valeurs, livres de comptabilité, livres de ménage et actes de quelque importance.
3 Quant aux autres biens, il les met sous scellés jusqu’à l’inventaire. Les scellés peuvent être maintenus si l’office l’estime nécessaire.
4 Il pourvoit à la garde des objets qui se trouvent en dehors des locaux utilisés par le failli.",1081,1086,262,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,895d7c441eb5d35d9bfd81558792e8ce5f1a2f05,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,261,Art. Art. 224,L’office laisse à la disposition du failli les biens énumérés à l’art. 92. Il les porte néanmoins dans l’inventaire.,1087,1089,263,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,e7857654d7f4a5a44b418305a7c9a604f72b6ee9,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,262,Art. Art. 225,Sont de même compris dans l’inventaire les objets indiqués comme étant la propriété de personnes tierces ou réclamés par des tiers. L’inventaire mentionne ces revendications.,1090,1092,264,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,d468e71500c0d17c1bea044bfb09683ed766e22d,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,263,Art. Art. 226,Les droits des tiers sur les immeubles du failli constatés par les registres publics sont notés d’office dans l’inventaire.,1093,1095,265,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,524088e2fe4c3c229c16fc2097cea47e9db6e241,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,264,Art. Art. 227,Chaque objet porté à l’inventaire est estimé.,1096,1098,266,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,366c23be99c24662e5f09c8ce868854edf78817a,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,265,Art. Art. 228,"1 L’office soumet l’inventaire au failli et l’invite à déclarer s’il le reconnaît exact et complet.
2 Sa réponse est transcrite dans l’inventaire et signée par lui.",1099,1102,267,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,e76f72a5999684f43075faf789a7b3e4335bd03c,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,266,Art. Art. 229,"1 Le failli est tenu, sous menace des peines prévues par la loi (art. 323, ch. 5, CP
2 L’administration peut lui allouer une assistance équitable, notamment si elle le retient à sa disposition.
3 L’administration fixe les conditions auxquelles le failli et sa famille pourront rester dans leur logement et la durée de ce séjour, dans la mesure où le logement fait partie de la masse en faillite.",1103,1107,268,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,8943d317d793e45e4ef412a9d9e6f86c060b0ddd,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,267,Art. Art. 230,"1 Lorsqu’il est probable que la masse ne suffira pas à couvrir les frais de liquidation sommaire, le juge qui a ordonné la faillite prononce la suspension de celle-ci à la demande de l’office.
2 L’office publie cette décision et la communique par pli simple aux créanciers connus. La publication porte que la faillite sera clôturée si, dans les vingt jours, les créanciers n’en requièrent pas la liquidation et ne fournissent pas la sûreté exigée pour les frais qui ne seront pas couverts par la masse.
3 Dans les deux ans après la suspension de la liquidation, le débiteur peut aussi être poursuivi par voie de saisie.
4 Les poursuites engagées avant l’ouverture de la faillite renaissent après la suspension de celle-ci. Le temps écoulé entre l’ouverture et la suspension de la faillite ne compte pas pour le calcul des délais prévus par la présente loi.",1108,1113,269,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,b7b3f587a24db363aa0e4c67415f0d024bba5bb8,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,268,Art. Art. 230a,"1 Si l’office suspend la liquidation d’une succession répudiée faute d’actif, les héritiers peuvent exiger la cession en leur faveur ou en faveur de certains d’entre eux des actifs compris dans la succession, à condition qu’ils se déclarent personnellement responsables du paiement des créances garanties par gages et des frais non couverts de la liquidation. Si aucun des héritiers ne fait usage de ce droit, il peut être exercé par les créanciers et, à défaut, par les tiers qui font valoir un intérêt.
2 Lorsque la masse d’une personne morale en faillite comprend des valeurs grevées de droits de gage et que la faillite a été suspendue faute d’actif, chaque créancier gagiste peut néanmoins exiger de l’office la réalisation de son gage. L’office lui impartit un délai à cet effet.
3 À défaut de cession au sens de l’al. 1, et si aucun créancier ne demande la réalisation de son gage dans le délai imparti par l’office, les actifs sont, après déduction des frais, cédés à l’État avec les charges qui les grèvent, sans toutefois que celui-ci reprenne la dette personnelle; cette cession n’intervient cependant que si l’autorité cantonale compétente ne la refuse pas.
4 Si l’autorité cantonale compétente refuse la cession, l’office procède à la réalisation des actifs.",1114,1119,270,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,31412c3dec5dff776f857cbdf2241389d0ea2d8e,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,269,Art. Art. 231,"1 L’office propose au juge de la faillite d’appliquer la procédure sommaire lorsqu’il constate que:1. le produit des biens inventoriés ne suffira probablement pas à couvrir les frais de liquidation ou que2. le cas est simple.
2 Si le juge agrée cette proposition, il est procédé à la liquidation sommaire de la faillite, à moins qu’un créancier ne demande, avant la distribution des deniers, que la liquidation ait lieu en la forme ordinaire et ne fournisse une sûreté suffisante pour les frais qui ne seront probablement pas couverts.
3 La liquidation sommaire a lieu selon les règles de la procédure ordinaire, sous réserve des exceptions suivantes:1. en règle générale, il n’y a pas lieu de convoquer d’assemblée des créanciers. Toutefois, lorsque des circonstances spéciales rendent une consultation des créanciers souhaitable, l’office peut les convoquer à une assemblée ou provoquer une décision de leur part au moyen de circulaires;2. à l’expiration du délai de production (art. 232, al. 2, ch. 2), l’office procède à la réalisation au mieux des intérêts des créanciers et en observant les dispositions de l’art. 256, al. 2 à 4. Les immeubles ne peuvent être réalisés qu’une fois dressé l’état des charges;3. l’office désigne les biens de stricte nécessité dans l’inventaire qu’il dépose en même temps que l’état de collocation;4. il n’est pas nécessaire de déposer le tableau de distribution.",1120,1124,271,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,03c6217d10cc07e47b8f8c28b85bf6d04ab4b72d,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,270,Art. Art. 232,"1 L’office publie l’ouverture de la faillite, dès qu’il a été décidé si la liquidation a lieu en la forme ordinaire ou sommaire.
2 La publication indique ou contient:1. la désignation du failli et de son domicile, ainsi que l’indication de la date de l’ouverture de la faillite;2.la sommation aux créanciers du failli et à ceux qui ont des revendications à faire valoir, de produire leurs créances ou revendications à l’office dans le mois qui suit la publication et de lui remettre leurs moyens de preuve (titres, extraits de livres, etc.);3.la sommation aux débiteurs du failli de s’annoncer auprès de l’office sous menace des peines prévues par la loi (art. 324, ch. 2, CP4.la sommation à ceux qui détiennent des biens du failli, à quelque titre que ce soit, de les mettre à la disposition de l’office dans le même délai, faute de quoi ils encourront les peines prévues par la loi (art. 324, ch. 3, CP) et seront déchus de leur droit de préférence, sauf excuse suffisante;5.la convocation de la première assemblée des créanciers, qui doit avoir lieu au plus tard dans les 20 jours à compter de la publication et à laquelle codébiteurs, cautions et autres garants du failli peuvent aussi assister;6.l’avis que les notifications destinées aux intéressés demeurant à l’étranger leur seront adressées à l’office, tant qu’ils n’auront pas élu un autre domicile de notification en Suisse.",1125,1128,272,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,d8551817bf3a30d8956fe452768570696ce9724b,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,271,Art. Art. 233,L’office adresse par pli simple un exemplaire de la publication à tous les créanciers connus.,1129,1131,273,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,bab1a3b890a73a7c37d7ef7864c26b20c45f84c2,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,272,Art. Art. 234,"Si, avant la liquidation d’une succession répudiée ou dans une procédure concordataire précédant la faillite, il a déjà été fait appel aux créanciers, l’office réduit le délai pour produire à dix jours et indique dans la publication que les créanciers qui ont déjà produit sont dispensés de le faire à nouveau.",1132,1134,274,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,14fdb73cafdea576ecaf5e5dc76ae8e8d60587d7,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,273,Art. Art. 235,"1 La première assemblée des créanciers est présidée par un fonctionnaire de l’office, lequel se fait assister de deux créanciers qui forment avec lui le bureau de l’assemblée.
2 S’il se présente des personnes auxquelles la convocation n’a pas été envoyée, le bureau prononce sur leur admission aux délibérations.
3 L’assemblée est valablement constituée lorsque les créanciers présents ou représentés forment au moins le quart des créanciers connus. S’ils ne sont que quatre ou moins, ils doivent représenter la moitié des créanciers.
4 Les décisions sont prises à la majorité absolue des créanciers votants. En cas d’égalité des voix, le président fait usage de sa voix prépondérante. Le bureau tranche les contestations relatives au compte des voix.",1135,1140,275,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,258bfd36b5abd6db58635020122180b2c9d2d900,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,274,Art. Art. 236,"Si le quorum n’est pas atteint, l’office en prend acte. Il informe les créanciers présents de l’état de la masse et administre celle-ci jusqu’à la seconde assemblée des créanciers.",1141,1143,276,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,e9a87458e4f9bcaf9de80ef708a19c2b2017475b,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,275,Art. Art. 237,"1 Si l’assemblée est constituée, l’office lui fait rapport sur l’inventaire et sur la masse.
2 L’assemblée décide si la liquidation sera confiée à l’office des faillites ou bien à une administration spéciale composée d’une ou de plusieurs personnes de son choix.
3 Dans l’un et l’autre cas, l’assemblée peut constituer en son sein une commission de surveillance qui, sauf décision contraire de l’assemblée, aura pour tâches:1. de surveiller l’administration de la faillite, de lui donner des avis quand elle en sera requise et de s’opposer à toute mesure qui lui paraîtrait contraire aux intérêts des créanciers;2. d’autoriser la continuation du commerce ou de l’industrie du failli et d’en régler les conditions;3.d’approuver les comptes, d’autoriser l’administration à plaider, à transiger ou à conclure un compromis;4. de contester les créances admises par l’administration;5.d’autoriser des répartitions provisoires en cours de liquidation.",1144,1148,277,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,09ef895780c50f3c2cead72a225b2a9ba5aecdd5,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,276,Art. Art. 238,"1 L’assemblée peut prendre des résolutions d’urgence, notamment en ce qui concerne la continuation de l’industrie ou du commerce du failli, l’ouverture de ses ateliers, magasins ou débits, les procès pendants et les ventes de gré à gré.
2 Si le failli propose un concordat, l’assemblée peut suspendre la liquidation.",1149,1152,278,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,18831e7f1f78004f84be10587beee82339e90f0c,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,277,Art. Art. 239,"1 Une plainte contre les décisions de l’assemblée peut être formée dans les cinq jours devant l’autorité de surveillance.
2 L’autorité de surveillance statue à bref délai, après avoir entendu l’office et, si elle le juge à propos, le plaignant et les créanciers qui en ont fait la demande.",1153,1156,279,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,450ee5f0290e8f3426598a1ae4c61fae5e88c4db,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,278,Art. Art. 240,L’administration est chargée des intérêts de la masse et pourvoit à sa liquidation. Elle représente la masse en justice.,1157,1159,280,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,9b71bc850ce02af2bd6e343a6394adbd3f45c6a5,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,279,Art. Art. 241,"Les dispositions des art. 8 à 11, 13, 14, al. 2, ch. 1, 2 et 4, ainsi que des art. 17 à 19, 34 et 35 relatives à l’office des faillites s’appliquent à l’administration spéciale.",1160,1162,281,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,fcba0aed0b96c4091145e15c2d7067197275c60f,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,280,Art. Art. 242,"1 L’administration rend une décision sur la restitution des objets qui sont revendiqués par un tiers.
2 Elle impartit à celui dont elle conteste le droit un délai de 20 jours pour intenter son action au for de la faillite. Passé ce délai, la revendication du tiers est périmée.
3 Si la masse des créanciers revendique comme étant la propriété du failli des biens meubles qui se trouvent en possession ou en copossession d’un tiers, ou des immeubles qui sont inscrits au registre foncier au nom d’un tiers, elle doit ouvrir action contre le tiers.",1163,1167,282,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,7fcd92e1894afc1c3274f29585771baccb9d30b7,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,281,Art. Art. 242a,"1 L’administration de la faillite rend une décision sur la restitution des cryptoactifs dont le failli a le pouvoir de disposer à l’ouverture de la faillite et qui sont revendiqués par un tiers.
2 La revendication est fondée lorsque le failli s’est engagé à les tenir en tout temps à la disposition du tiers et que ceux-ci:a. sont attribués individuellement à ce tiers, oub. sont attribués à une communauté et que la part qui revient au tiers est clairement déterminée.
3 L’administration de la faillite impartit à celui dont elle conteste le droit un délai de 20 jours pour intenter son action au for de la faillite. Passé ce délai, la revendication du tiers est périmée.
4 Les frais de restitution sont à la charge du requérant. L’administration de la faillite peut exiger qu’il en fasse l’avance.",1168,1173,283,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,fd12ddcddcfbf613b459857721b281e7d31ac48d,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,282,Art. Art. 242b,"1 Un tiers qui atteste un droit légal ou contractuel à des données dont la masse a le pouvoir de disposer peut exiger, selon le type de droit dont il dispose, d’accéder à ces données ou de les faire restituer par la masse qui a le pouvoir d’en disposer.
2 L’administration impartit à celui dont elle conteste le droit un délai de 20 jours pour intenter son action au for de la faillite. Les données ne doivent pas être détruites ni réalisées tant que la décision du juge n’est pas définitive.
3 Les frais d’accès aux données ou de leur restitution sont à la charge du requérant. L’administration de la faillite peut exiger qu’il en fasse l’avance.
4 Le droit d’accès prévu par les dispositions fédérales ou cantonales en matière de protection des données est réservé.",1174,1179,284,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,9b4e64066a4359f7905a6592cb366c2a7ce575d2,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,283,Art. Art. 243,"1 L’administration encaisse les créances liquides de la masse, au besoin par voie de poursuite.
2 Elle réalise sans retard les biens sujets à dépréciation rapide, dispendieux à conserver ou dont le dépôt occasionne des frais disproportionnés. Elle peut en outre ordonner la réalisation immédiate des valeurs et objets cotés en bourse ou sur le marché.
3 Les autres biens ne sont réalisés qu’après la seconde assemblée des créanciers.",1180,1184,285,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,c13eb04334e7dadd9c365586c250c5d4ef9909dd,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,284,Art. Art. 244,"Après l’expiration du délai fixé pour les productions, l’administration examine les réclamations et fait les vérifications nécessaires. Elle consulte le failli sur chaque production.",1185,1187,286,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,d4e40e2cabf4285e4a78b376c5978df54fb68997,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,285,Art. Art. 245,L’administration statue sur l’admission au passif; elle n’est pas liée par les déclarations du failli.,1188,1190,287,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,a5daa874795ec86be08c150b0159b24a7099b4f9,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,286,Art. Art. 246,"Les créances inscrites au registre foncier sont admises avec l’intérêt courant, même si elles n’ont pas été produites.",1191,1193,288,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,cd7adce8c007c573da7c94523e2cf7d7cf357cc8,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,287,Art. Art. 247,"1 Dans les 60 jours qui suivent l’expiration du délai pour les productions, l’administration dresse l’état de collocation conformément aux dispositions des art. 219 et 220.
2 Si la masse comprend un immeuble, l’administration dresse, dans le même délai, un état des charges le grevant (droits de gage, servitudes, charges foncières et droits personnels annotés). L’état des charges fait partie intégrante de l’état de collocation.
3 Si les créanciers ont constitué une commission de surveillance, l’état de collocation et l’état des charges sont soumis à son approbation; elle dispose de dix jours pour les modifier.
4 L’autorité de surveillance peut, au besoin, prolonger les délais fixés par le présent article.",1194,1199,289,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,d80cb45602c95191763b621f4ebad3d79edb10dd,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,288,Art. Art. 248,L’état de collocation indique les créances qui ont été écartées et les motifs de cette mesure.,1200,1202,290,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,659b81c1cdda4ddcaedf3db9efdb0dd6947ce0a3,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,289,Art. Art. 249,"1 L’état de collocation est déposé à l’office.
2 L’administration en avise les créanciers par publication.
3 Les créanciers dont les productions ont été écartées en tout ou en partie, ou qui n’ont pas été admis au rang auquel ils prétendaient, en sont informés directement.",1203,1207,291,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,55014c648120fc1bbf0d26f572f20b1b67b26a85,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,290,Art. Art. 250,"1 Le créancier qui conteste l’état de collocation parce que sa production a été écartée en tout ou en partie ou parce qu’elle n’a pas été colloquée au rang qu’il revendique intente action contre la masse devant le juge du for de la faillite, dans les 20 jours qui suivent la publication du dépôt de l’état de collocation.
2 S’il conteste une créance ou le rang auquel elle a été colloquée, il dirige l’action contre le créancier concerné. Si le juge déclare l’action fondée, le dividende afférent à cette créance est dévolu au demandeur jusqu’à concurrence de sa production, y compris les frais de procès. Le surplus éventuel est distribué conformément à l’état de collocation rectifié.
3 …",1208,1212,292,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,a9a372b28d5ce2cca8c45d6818b17ed00e50296a,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,291,Art. Art. 251,"1 Les productions en retard sont admises jusqu’à la clôture de la faillite.
2 Les frais occasionnés par le retard sont à la charge du créancier, lequel peut être astreint à en faire l’avance.
3 Il n’a pas droit aux répartitions provisoires effectuées avant sa production.
4 Si l’administration admet la production, elle procède à la rectification de la collocation et en avise les créanciers au moyen d’une publication.
5 L’art. 250 est applicable.",1213,1219,293,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,c3cef4102459a65ab8a0d807e689b347e35f5074,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,292,Art. Art. 252,"1 Après le dépôt de l’état de collocation, l’administration convoque la deuxième assemblée des créanciers; y sont appelés ceux dont les créances n’ont pas encore été écartées de manière définitive. La convocation doit avoir lieu au moins 20 jours à l’avance.
2 S’il y a lieu de délibérer sur une demande de concordat, la convocation l’indique.
3 L’assemblée est présidée par un membre de l’administration. L’art. 235, al. 3 et 4, est applicable par analogie.",1220,1224,294,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,101e481419487ebf04e7a1eaba1b47ac9d2504b6,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,293,Art. Art. 253,"1 L’administration présente à l’assemblée un rapport complet sur la marche de la liquidation et sur l’état de l’actif et du passif.
2 L’assemblée décide si elle confirme dans leurs fonctions l’administration et les membres de la commission de surveillance; elle prend souverainement toutes les décisions qu’elle juge nécessaires dans l’intérêt de la masse.",1225,1228,295,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,b54b4333e2964acebcc37e332a22c09048d2ddde,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,294,Art. Art. 254,"Si le quorum n’est pas atteint, l’administration en prend acte et informe les créanciers présents de l’état de la masse. L’administration et la commission de surveillance restent en fonction jusqu’à la clôture de la liquidation.",1229,1231,296,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,e63ec219e6a8fba84c5e088c0c3d6f362dfd289b,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,295,Art. Art. 255,De nouvelles assemblées peuvent être convoquées si le quart des créanciers ou la commission de surveillance le demandent ou si l’administration le juge nécessaire.,1232,1234,297,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,004ffc2f14ea273c27ba805f1c3f6bdd48459613,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,296,Art. Art. 255a,"1 Lorsqu’il y a péril en la demeure ou que le quorum n’a pas été atteint dans l’une des assemblées des créanciers, l’administration peut leur soumettre des propositions par voie de circulaire. Une proposition est acceptée lorsque la majorité des créanciers l’a approuvée expressément ou tacitement dans le délai fixé.
2 Si tous les créanciers ne sont pas connus, l’administration peut en outre publier ses propositions.",1235,1238,298,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,6750543b910f3028d885c13f5bccfbd763258dc7,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,297,Art. Art. 256,"1 Les biens appartenant à la masse sont réalisés par les soins de l’administration aux enchères publiques ou de gré à gré si les créanciers le jugent préférable.
2 Les biens sur lesquels il existe des droits de gage ne peuvent être réalisés de gré à gré qu’avec l’assentiment des créanciers gagistes.
3 Les biens de valeur élevée et les immeubles ne sont réalisés de gré à gré que si l’occasion a été donnée aux créanciers de formuler des offres supérieures.
4 Les prétentions fondées sur les art. 286 à 288 ne doivent ni faire l’objet d’enchères publiques ni être aliénées.",1239,1244,299,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,83a1bca882d1169e506f6398a6d3846dd3222b77,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,298,Art. Art. 257,"1 La publication indique le lieu, le jour et l’heure des enchères.
2 S’il s’agit de réaliser des immeubles, la publication a lieu au moins un mois à l’avance et indique le jour à partir duquel les conditions d’enchères pourront être consultées à l’office.
3 Chaque créancier hypothécaire recevra un exemplaire de la publication et sera avisé en même temps du prix d’estimation.",1245,1249,300,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,4218e5f4bccb88bc4f4ee8b8f63bda37c947c361,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,299,Art. Art. 258,"1 Les biens mis aux enchères sont adjugés au plus offrant après trois criées.
2 En cas de réalisation d’un immeuble, l’art. 142, al. 1 et 3, est applicable. Les créanciers peuvent en outre décider de fixer un prix d’adjudication minimum pour les premières enchères.",1250,1253,301,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,d3b421a83e8c7c8d7edfba29169828d12210be32,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,300,Art. Art. 259,"Les art. 128, 129, 132a, 134 à 137 et 143 s’appliquent par analogie aux conditions d’enchères. Les fonctions attribuées à l’office des poursuites sont exercées par l’administration de la faillite.",1254,1256,302,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,a44ac3719777e9b255584ac84fb060a2dedfe612,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,301,Art. Art. 260,"1 Si l’ensemble des créanciers renonce à faire valoir une prétention, chacun d’eux peut en demander la cession à la masse.
2 Le produit, déduction faite des frais, sert à couvrir les créances des cessionnaires dans l’ordre de leur rang et l’excédent est versé à la masse.
3 Si l’ensemble des créanciers renonce à faire valoir une prétention et qu’aucun d’eux n’en demande la cession, cette prétention peut être réalisée conformément à l’art. 256.",1257,1261,303,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,a899835c48107a8d69f4528277c74cb79abe4577,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,302,Art. Art. 261,"Lorsque l’état de collocation est définitif et que l’administration est en possession du produit de la réalisation de tous les biens, elle dresse le tableau de distribution des deniers et établit le compte final.",1262,1264,304,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,32e77095d2938c8a798a675fcfae2a2a7be2517c,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,303,Art. Art. 262,"1 Les frais d’ouverture de la faillite, de liquidation et de prise d’inventaire sont couverts en premier lieu.
2 Le produit des biens remis en gage ne sert à couvrir que les frais d’inventaire, d’administration et de réalisation du gage.",1265,1268,305,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,2c76ac292bfeaadd4c7f460e64ccb4acb2daa5b7,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,304,Art. Art. 263,"1 Le tableau de distribution et le compte final restent déposés au bureau de l’office pendant dix jours.
2 Le dépôt est porté à la connaissance des créanciers; il est envoyé à chacun l’extrait relatif à son dividende.",1269,1272,306,
https://fedlex.data.admin.ch/eli/cc/11/529_488_529,f8ea7d82bb02ebf10cd11ce95d8cf216e33ebba1,2edd005d21050b3d17ee0f039f59fdbb832a7ff8,article,5,305,Art. Art. 264,"1 À l’expiration du délai de dépôt, l’administration procède à la distribution des deniers.
2 Les dispositions de l’art. 150 sont applicables par analogie.
3 Les dividendes afférents aux créances subordonnées à une condition suspensive ou à un terme incertain sont déposés à la caisse des dépôts et consignations.",1273,1277,307,
